Variant,Date Hour and Minute,Source / Medium,City,Sessions,ga:goal14Completions,ga:goal17Completions,ga:goal18Completions
0,202304111200,blog.alter.ru / referral,Saint Petersburg,1,1,0,1
0,202304111201,(direct) / (none),(not set),0,0,0,0
0,202304111201,google / organic,Tyumen,1,0,0,0
0,202304111202,google / organic,Tyumen,0,0,0,0
0,202304111203,google / organic,Tyumen,0,0,0,0
0,202304111204,vkontakte / smm,Courbevoie,1,0,0,0
0,202304111205,vkontakte / smm,Courbevoie,0,0,0,0
0,202304111206,(direct) / (none),(not set),0,0,0,0
0,202304111206,vkontakte / smm,Courbevoie,0,0,0,0
0,202304111207,vkontakte / smm,Courbevoie,0,0,0,0
0,202304111208,(direct) / (none),(not set),0,0,0,0
0,202304111210,(direct) / (none),(not set),0,0,0,0
0,202304111211,vkontakte / smm,Courbevoie,0,0,0,0
0,202304111212,google / organic,Sharjah,1,0,0,0
0,202304111212,vkontakte / smm,Courbevoie,0,0,0,0
0,202304111213,google / organic,Domodedovo,1,0,0,0
0,202304111213,google / organic,Sharjah,0,0,0,0
0,202304111214,google / organic,Sharjah,0,0,0,0
0,202304111215,google / organic,Paris,1,0,0,0
0,202304111215,yandex / cpc,Saint Petersburg,1,0,0,0
0,202304111215,yandex / cpc,Voronezh,1,0,0,0
0,202304111216,google / organic,Sharjah,0,0,0,0
0,202304111217,away.vk.com / referral,Yekaterinburg,1,0,0,0
0,202304111218,away.vk.com / referral,Yekaterinburg,0,0,0,0
0,202304111219,(direct) / (none),Tbilisi,1,0,0,0
0,202304111219,away.vk.com / referral,Yekaterinburg,0,0,0,0
0,202304111219,google / organic,Paris,0,0,0,0
0,202304111220,(direct) / (none),Chisinau,1,0,0,0
0,202304111220,away.vk.com / referral,Yekaterinburg,0,0,0,0
0,202304111221,(direct) / (none),Tbilisi,0,0,0,0
0,202304111221,google / organic,(not set),1,0,0,0
0,202304111222,google / organic,(not set),0,0,0,0
0,202304111222,yandex / cpc,Donetsk,1,0,0,0
0,202304111223,away.vk.com / referral,Yekaterinburg,0,0,0,0
0,202304111223,yandex / cpc,Moscow,1,0,0,0
0,202304111224,yandex / cpc,Moscow,0,0,0,0
0,202304111225,(direct) / (none),Tbilisi,0,0,0,0
0,202304111225,google / organic,(not set),0,0,0,0
0,202304111226,google / organic,(not set),0,0,0,0
0,202304111226,google / organic,Moscow,1,0,0,0
0,202304111227,yandex / cpc,Rostov-on-Don,1,0,0,0
0,202304111228,google / organic,Moscow,0,0,0,0
0,202304111229,yandex / cpc,Moscow,0,0,0,0
0,202304111230,(direct) / (none),Novosibirsk,1,0,0,0
0,202304111230,yandex / cpc,Moscow,0,0,0,0
0,202304111231,(direct) / (none),Novosibirsk,0,0,0,0
0,202304111231,yandex / cpc,Moscow,1,0,0,0
0,202304111232,journal.tinkoff.ru / referral,Saint Petersburg,1,0,0,0
0,202304111233,journal.tinkoff.ru / referral,Saint Petersburg,0,0,0,0
0,202304111233,yandex / cpc,Moscow,0,0,0,0
0,202304111234,promo_widget / leadplan,(not set),1,0,0,0
0,202304111235,journal.tinkoff.ru / referral,Saint Petersburg,0,0,0,0
0,202304111235,promo_widget / leadplan,(not set),0,0,0,0
0,202304111235,yandex / cpc,Moscow,0,0,0,0
0,202304111236,click.mail.ru / referral,Moscow,1,0,0,0
0,202304111237,click.mail.ru / referral,Moscow,0,0,0,0
0,202304111238,(direct) / (none),Moscow,1,0,0,0
0,202304111238,edintstvo / iframe,Dubovoe,1,0,0,0
0,202304111239,content_letter / email,Moscow,1,0,0,0
0,202304111239,yandex / cpc,Moscow,0,0,0,0
0,202304111240,blog.alter.ru / referral,Saint Petersburg,1,0,0,0
0,202304111240,content_letter / email,Moscow,0,0,0,0
0,202304111242,content_letter / email,Moscow,0,0,0,0
0,202304111242,yandex / cpc,Moscow,0,0,0,0
0,202304111244,yandex / cpc,Tbilisi,1,0,0,0
0,202304111245,google / organic,Moscow,1,0,0,0
0,202304111245,yandex / cpc,Tbilisi,0,0,0,0
0,202304111246,click.mail.ru / referral,Moscow,0,0,1,0
0,202304111247,(direct) / (none),Barcelona,1,0,0,0
0,202304111247,google / organic,Blagoveshchensk,1,0,0,0
0,202304111247,google / organic,Samara,1,0,0,0
0,202304111248,google / organic,Blagoveshchensk,0,0,0,0
0,202304111248,google / organic,Samara,0,0,0,0
0,202304111248,yandex / cpc,Tbilisi,0,0,0,0
0,202304111249,google / organic,Blagoveshchensk,0,0,0,0
0,202304111249,google / organic,Saint Petersburg,1,0,0,0
0,202304111250,google / organic,Samara,0,0,0,0
0,202304111250,yandex / cpc,Tbilisi,0,0,0,0
0,202304111251,google / organic,Samara,0,0,0,0
0,202304111253,yandex / cpc,Moscow,0,0,0,0
0,202304111253,yandex / cpc,Tbilisi,0,0,0,0
0,202304111254,edpartners / cpa,Tbilisi,1,0,0,0
0,202304111255,edpartners / cpa,Tbilisi,0,0,1,0
0,202304111256,google / organic,Moscow,1,0,0,0
0,202304111257,edpartners / cpa,Tbilisi,0,0,0,0
0,202304111257,google / organic,(not set),1,0,0,0
0,202304111257,google / organic,Moscow,0,0,0,0
0,202304111257,yandex / cpc,Slough,1,0,0,0
0,202304111258,(direct) / (none),Barcelona,0,0,0,0
0,202304111258,edpartners / cpa,Tbilisi,0,0,0,0
0,202304111258,google / cpc,Bat Yam,1,0,0,0
0,202304111258,google / organic,(not set),0,0,0,0
0,202304111258,google / organic,Vladivostok,1,0,0,0
0,202304111259,(direct) / (none),Barcelona,0,0,0,0
0,202304111259,google / cpc,Bat Yam,0,0,0,0
0,202304111259,google / organic,(not set),0,0,0,0
0,202304111259,google / organic,Moscow,0,0,0,0
0,202304111259,yandex / cpc,Slough,0,0,0,0
0,202304111300,click.mail.ru / referral,Moscow,0,1,0,1
0,202304111300,google / organic,(not set),0,0,0,0
0,202304111300,google / organic,Omsk,1,0,0,0
0,202304111301,google / cpc,Bat Yam,0,0,0,0
0,202304111301,google / organic,(not set),1,0,0,0
0,202304111302,google / organic,(not set),0,0,0,0
0,202304111308,(direct) / (none),Antalya,1,0,0,0
0,202304111308,google / organic,Moscow,1,0,0,0
0,202304111309,google / organic,Moscow,0,0,0,0
0,202304111310,google / organic,Moscow,0,0,0,0
0,202304111310,google / organic,Schwabach,1,0,0,0
0,202304111311,google / organic,Moscow,1,0,0,0
0,202304111311,yandex / cpc,Yekaterinburg,1,0,0,0
0,202304111312,(direct) / (none),(not set),1,0,0,0
0,202304111312,google / organic,Moscow,1,0,0,0
0,202304111313,google / organic,Moscow,0,0,0,0
0,202304111314,(direct) / (none),Antalya,0,0,0,0
0,202304111314,google / organic,Moscow,1,0,0,0
0,202304111314,google / organic,Novosibirsk,1,0,0,0
0,202304111314,yandex / cpc,Khabarovsk,1,0,0,0
0,202304111315,google / cpc,Tel Aviv-Yafo,1,0,0,0
0,202304111315,google / organic,Moscow,0,0,0,0
0,202304111315,google / organic,Novosibirsk,0,0,0,0
0,202304111316,(direct) / (none),(not set),0,0,0,0
0,202304111316,google / cpc,Tel Aviv-Yafo,0,0,0,0
0,202304111316,google / organic,Novosibirsk,0,0,0,0
0,202304111317,(direct) / (none),Antalya,0,0,0,0
0,202304111317,google / organic,Moscow,0,0,0,0
0,202304111318,google / organic,Novosibirsk,0,0,0,0
0,202304111320,google / organic,Almaty,1,0,0,0
0,202304111320,google / organic,Domodedovo,1,0,0,0
0,202304111320,google / organic,Moscow,0,0,0,0
0,202304111320,prosto.rabota.ru / referral,Moscow,1,0,0,0
0,202304111320,yandex.ru / referral,Moscow,1,0,0,0
0,202304111321,google / organic,Almaty,0,0,0,0
0,202304111321,google / organic,Domodedovo,0,0,0,0
0,202304111322,(direct) / (none),(not set),0,0,0,0
0,202304111322,google / organic,Domodedovo,1,0,0,0
0,202304111323,(direct) / (none),(not set),0,0,0,0
0,202304111323,(direct) / (none),Chelyabinsk,1,0,0,0
0,202304111323,content_letter / email,Moscow,1,0,0,0
0,202304111323,google / organic,Domodedovo,0,0,0,0
0,202304111324,google / organic,Almaty,0,0,0,0
0,202304111324,google / organic,Domodedovo,0,0,0,0
0,202304111324,yandex / cpc,Melitopol',1,0,0,0
0,202304111325,google / organic,Domodedovo,0,0,0,0
0,202304111325,yandex / cpc,Melitopol',0,0,0,0
0,202304111325,yandex / cpc,Saint Petersburg,1,0,0,0
0,202304111326,google / organic,Domodedovo,0,0,0,0
0,202304111326,google / organic,Rostov-on-Don,1,0,0,0
0,202304111326,yandex / cpc,Saint Petersburg,0,0,0,0
0,202304111327,google / organic,Domodedovo,0,0,0,0
0,202304111327,prosto.rabota.ru / referral,Moscow,0,0,0,0
0,202304111328,content_letter / email,Moscow,0,0,0,0
0,202304111328,google / organic,Domodedovo,0,0,0,0
0,202304111328,youtube / influence,Taraz,1,0,0,0
0,202304111331,yandex / cpc,Lyubertsy,1,0,0,0
0,202304111332,google / organic,Domodedovo,0,0,0,0
0,202304111332,yandex / cpc,Lyubertsy,0,0,0,0
0,202304111332,yandex / cpc,Saint Petersburg,1,0,0,0
0,202304111333,content_letter / email,Moscow,0,0,0,0
0,202304111334,(direct) / (none),Kitzingen,1,0,0,0
0,202304111334,google / organic,Moscow,1,0,0,0
0,202304111335,blog-alter-ru.turbopages.org / referral,Lyubertsy,1,0,0,0
0,202304111335,google / organic,Moscow,0,0,0,0
0,202304111336,google / organic,Stavropol,1,0,0,0
0,202304111336,google / organic,Umka,1,0,0,0
0,202304111337,google / organic,Umka,0,0,0,0
0,202304111337,journal.tinkoff.ru / referral,Saint Petersburg,1,0,0,0
0,202304111338,(direct) / (none),Saint Petersburg,1,0,0,0
0,202304111338,google / organic,Umka,0,0,0,0
0,202304111340,(direct) / (none),Saint Petersburg,0,0,0,0
0,202304111340,google / cpc,(not set),1,0,0,0
0,202304111340,yandex / cpc,Yalta,1,0,0,0
0,202304111341,google / cpc,(not set),0,0,0,0
0,202304111341,yandex / cpc,Yalta,0,0,0,0
0,202304111342,google / cpc,(not set),0,0,0,0
0,202304111342,yandex / cpc,Saint Petersburg,1,0,0,0
0,202304111342,yandex / cpc,Yalta,0,0,0,0
0,202304111343,yandex / cpc,Volgograd,1,0,0,0
0,202304111344,google / cpc,(not set),0,0,0,0
0,202304111344,yandex / cpc,Saint Petersburg,0,0,0,0
0,202304111345,(direct) / (none),Nizhny Novgorod,1,0,0,0
0,202304111345,yandex / cpc,Volgograd,0,0,0,0
0,202304111346,(direct) / (none),Nizhny Novgorod,0,0,0,0
0,202304111347,google / organic,Umka,0,0,0,0
0,202304111347,yandex / cpc,Saint Petersburg,0,0,0,0
0,202304111348,google / organic,Saint Petersburg,1,0,0,0
0,202304111349,google / organic,Saint Petersburg,0,0,0,0
0,202304111349,yandex / cpc,Saint Petersburg,0,0,0,0
0,202304111353,google / organic,(not set),1,0,0,0
0,202304111354,google / organic,(not set),0,0,0,0
0,202304111355,(direct) / (none),Antalya,1,0,0,0
0,202304111355,google / organic,Saint Petersburg,1,0,0,0
0,202304111355,instagram / smm,Saint Petersburg,1,0,0,0
0,202304111355,yandex.ru / referral,Podolsk,1,0,0,0
0,202304111356,yandex.ru / referral,Tbilisi,1,0,0,0
0,202304111357,google / organic,Saint Petersburg,0,0,0,0
0,202304111357,instagram / smm,Saint Petersburg,0,0,0,0
0,202304111358,google / organic,Saint Petersburg,0,0,0,0
0,202304111358,yandex.ru / referral,Podolsk,0,0,0,0
0,202304111359,google / organic,Saint Petersburg,0,0,0,0
0,202304111359,google / organic,Syktyvkar,1,0,0,0
0,202304111359,telegram / smm,Istanbul,1,0,0,0
0,202304111359,yandex.ru / referral,Podolsk,0,0,0,0
0,202304111400,google / organic,Saint Petersburg,0,0,0,0
0,202304111400,telegram / smm,Istanbul,0,0,0,0
0,202304111401,google / organic,Saint Petersburg,0,0,0,0
0,202304111401,google / organic,Syktyvkar,0,0,0,0
0,202304111401,telegram / smm,Istanbul,0,0,0,0
0,202304111402,google / organic,Saint Petersburg,0,0,0,0
0,202304111403,google / organic,Moscow,1,0,0,0
0,202304111403,yandex.ru / referral,Podolsk,0,0,0,0
0,202304111404,(direct) / (none),Nizhny Novgorod,1,0,0,0
0,202304111404,google / organic,(not set),0,0,0,0
0,202304111404,google / organic,Moscow,0,0,0,0
0,202304111404,google / organic,Syktyvkar,0,0,0,0
0,202304111404,yandex.ru / referral,Podolsk,0,0,0,0
0,202304111405,(direct) / (none),Nizhny Novgorod,1,0,0,0
0,202304111405,google / organic,Moscow,2,0,0,0
0,202304111405,google / organic,Saint Petersburg,0,0,0,0
0,202304111405,google / organic,Syktyvkar,0,0,0,0
0,202304111406,google / organic,Moscow,0,0,0,0
0,202304111406,yandex.ru / referral,Podolsk,0,0,0,0
0,202304111407,(direct) / (none),Nizhny Novgorod,0,0,0,0
0,202304111407,google / organic,(not set),0,0,0,0
0,202304111407,google / organic,Moscow,0,0,0,0
0,202304111407,google / organic,Noyabrsk,1,0,0,0
0,202304111407,google / organic,Syktyvkar,0,0,0,0
0,202304111407,google / organic,Yekaterinburg,1,0,0,0
0,202304111407,yandex.ru / referral,Podolsk,0,0,0,0
0,202304111408,google / organic,(not set),1,0,0,0
0,202304111409,google / organic,(not set),0,0,0,0
0,202304111409,google / organic,Moscow,0,0,0,0
0,202304111410,google / organic,(not set),0,0,0,0
0,202304111410,google / organic,Moscow,0,0,0,0
0,202304111411,google / organic,Moscow,0,0,0,0
0,202304111412,google / organic,Moscow,0,0,0,0
0,202304111412,youtube / influence,Bergamo,1,0,0,0
0,202304111413,advcake / cpa,Moscow,1,0,0,0
0,202304111415,google / cpc,Antalya,1,0,0,0
0,202304111419,yandex.ru / referral,Tbilisi,0,0,0,0
0,202304111421,google / organic,Moscow,0,0,0,0
0,202304111421,yandex.ru / referral,Tbilisi,0,0,0,0
0,202304111422,google / organic,Noyabrsk,0,0,0,0
0,202304111424,google / cpc,Grodno,1,0,0,0
0,202304111425,google / cpc,Grodno,0,0,0,0
0,202304111426,yandex.ru / referral,Tbilisi,0,0,0,0
0,202304111427,google / cpc,Grodno,0,0,0,0
0,202304111427,instagram / influence,Portsmouth,1,0,0,0
0,202304111428,google / organic,Krasnoyarsk,1,0,0,0
0,202304111428,instagram / influence,Portsmouth,0,0,0,0
0,202304111428,instagram / influence,Rawai,1,0,0,0
0,202304111428,sms / sms,Haarlem,1,0,0,0
0,202304111429,(direct) / (none),Krasnodar,1,0,0,0
0,202304111429,content_letter / email,Moscow,1,0,0,0
0,202304111429,google / organic,Yaroslavl,1,0,0,0
0,202304111429,instagram / influence,Rawai,0,0,0,0
0,202304111429,sms / sms,Haarlem,0,0,0,0
0,202304111430,(direct) / (none),Krasnodar,0,0,0,0
0,202304111430,google / organic,Seoul,1,0,0,0
0,202304111430,google / organic,Yaroslavl,0,0,0,0
0,202304111430,instagram / influence,Portsmouth,0,0,0,0
0,202304111431,content_letter / email,Moscow,0,0,0,0
0,202304111431,google / organic,Krasnoyarsk,0,0,0,0
0,202304111431,google / organic,Seoul,0,0,0,0
0,202304111431,google / organic,Yaroslavl,0,0,0,0
0,202304111431,instagram / influence,Portsmouth,0,0,0,0
0,202304111431,welcome-email / email,Novosibirsk,1,0,0,0
0,202304111432,content_letter / email,Moscow,0,0,0,0
0,202304111432,instagram / influence,(not set),1,0,0,0
0,202304111432,instagram / influence,Frankfurt,1,0,0,0
0,202304111433,google / organic,Rostov-on-Don,1,0,0,0
0,202304111434,google / organic,Rostov-on-Don,0,0,0,0
0,202304111434,instagram / influence,(not set),0,0,0,0
0,202304111434,welcome-email / email,Novosibirsk,0,0,0,0
0,202304111435,content_letter / email,Moscow,0,0,0,0
0,202304111435,instagram / influence,Frankfurt,0,0,0,0
0,202304111435,instagram / influence,Portsmouth,0,0,0,0
0,202304111436,blog.alter.ru / referral,Frankfurt,1,0,0,0
0,202304111436,content_letter / email,Moscow,0,0,0,0
0,202304111436,google / organic,Tbilisi,1,0,0,0
0,202304111437,blog.alter.ru / referral,Frankfurt,0,0,0,0
0,202304111437,content_letter / email,Moscow,0,0,0,0
0,202304111437,google / organic,Tbilisi,0,0,0,0
0,202304111437,instagram / influence,(not set),0,0,0,0
0,202304111437,instagram / influence,Frankfurt,0,0,0,0
0,202304111438,blog.alter.ru / referral,Frankfurt,0,0,0,0
0,202304111438,google / organic,Tbilisi,0,0,0,0
0,202304111438,instagram / influence,(not set),0,0,0,0
0,202304111438,instagram / influence,Portsmouth,0,0,1,0
0,202304111439,blog.alter.ru / referral,Frankfurt,0,0,0,0
0,202304111439,google / organic,Tbilisi,0,0,0,0
0,202304111439,yandex.ru / referral,Tbilisi,0,0,0,0
0,202304111440,google / organic,Tbilisi,0,0,0,0
0,202304111440,instagram / influence,(not set),0,0,0,0
0,202304111440,instagram / influence,Portsmouth,0,0,0,0
0,202304111441,google / organic,Moscow,1,0,0,0
0,202304111441,google / organic,Tbilisi,0,0,0,0
0,202304111442,google / organic,Moscow,0,0,0,0
0,202304111443,instagram / smm,(not set),1,0,0,0
0,202304111444,(direct) / (none),Saint Petersburg,1,0,0,0
0,202304111444,instagram / influence,(not set),1,0,0,0
0,202304111444,instagram / smm,(not set),0,0,0,0
0,202304111445,instagram / influence,Portsmouth,0,1,0,1
0,202304111446,google / organic,Moscow,2,0,0,0
0,202304111447,(direct) / (none),Minsk,1,0,0,0
0,202304111447,(direct) / (none),Saint Petersburg,0,0,1,0
0,202304111447,google / cpc,Antalya,1,0,0,0
0,202304111447,google / organic,Moscow,0,0,0,0
0,202304111448,(direct) / (none),Magnitogorsk,1,0,0,0
0,202304111448,google / organic,Moscow,0,0,0,0
0,202304111449,google / organic,Moscow,0,0,0,0
0,202304111453,(direct) / (none),Saint Petersburg,0,0,0,0
0,202304111454,(direct) / (none),Magnitogorsk,0,0,0,0
0,202304111455,(direct) / (none),Magnitogorsk,0,0,0,0
0,202304111455,instagram / influence,(not set),0,0,0,0
0,202304111457,google / cpc,Yerevan,1,0,0,0
0,202304111457,google / organic,Moscow,1,0,0,0
0,202304111457,google / organic,Syktyvkar,1,0,0,0
0,202304111457,yandex.ru / referral,Samara,1,0,0,0
0,202304111458,google / cpc,Yerevan,0,0,0,0
0,202304111458,instagram / influence,(not set),0,0,0,0
0,202304111458,yandex / organic,Moscow,1,0,0,0
0,202304111458,yandex.ru / referral,Samara,0,0,0,0
0,202304111459,(direct) / (none),Eindhoven,1,0,0,0
0,202304111459,instagram / influence,(not set),0,0,0,0
0,202304111459,instagram / influence,Moscow,1,0,0,0
0,202304111459,yandex / organic,Moscow,0,0,0,0
0,202304111500,(direct) / (none),Eindhoven,0,0,0,0
0,202304111500,(direct) / (none),Saint Petersburg,0,1,0,1
0,202304111500,google / organic,Yaroslavl,0,0,0,0
0,202304111500,instagram / influence,Moscow,0,0,0,0
0,202304111500,telegram / smm,Samara,1,0,0,0
0,202304111500,yandex.ru / referral,Samara,0,0,0,0
0,202304111501,telegram / smm,Samara,0,0,0,0
0,202304111502,(direct) / (none),Eindhoven,0,0,0,0
0,202304111503,(direct) / (none),Eindhoven,0,0,0,0
0,202304111503,instagram / influence,Moscow,1,0,0,0
0,202304111503,telegram / smm,Samara,0,0,0,0
0,202304111504,google / cpc,Yerevan,0,0,0,0
0,202304111505,(direct) / (none),Krasnodar,1,0,0,0
0,202304111505,google / organic,Nizhny Novgorod,1,0,0,0
0,202304111506,(direct) / (none),Eindhoven,0,0,0,0
0,202304111506,(direct) / (none),Krasnodar,0,0,0,0
0,202304111506,google / organic,Moscow,1,0,0,0
0,202304111506,telegram / smm,Moscow,1,0,0,0
0,202304111506,telegram / smm,Samara,0,0,0,0
0,202304111507,google / cpc,Batumi,1,0,0,0
0,202304111507,telegram / smm,Moscow,0,0,0,0
0,202304111508,(direct) / (none),Eindhoven,0,0,1,0
0,202304111508,(direct) / (none),Krasnodar,0,0,0,0
0,202304111508,google / organic,Ulan-Ude,1,0,0,0
0,202304111508,telegram / smm,Moscow,0,0,0,0
0,202304111509,advcake / cpa,Kazan,1,0,0,0
0,202304111509,google / cpc,Batumi,0,0,0,0
0,202304111509,google / organic,Ulan-Ude,0,0,0,0
0,202304111509,google / organic,Yaroslavl,0,0,0,0
0,202304111510,advcake / cpa,Kazan,0,0,0,0
0,202304111510,google / organic,Ulan-Ude,0,0,0,0
0,202304111511,google / organic,Ulan-Ude,0,0,0,0
0,202304111512,(direct) / (none),Krasnodar,0,0,0,0
0,202304111512,advcake / cpa,Kazan,0,0,0,0
0,202304111512,telegram / smm,Moscow,0,0,0,0
0,202304111513,(direct) / (none),Berlin,1,0,0,0
0,202304111513,welcome-email / email,Barnaul,1,0,0,0
0,202304111514,yandex / cpc,Moscow,1,0,0,0
0,202304111515,(direct) / (none),Eindhoven,0,1,0,1
0,202304111515,welcome-email / email,Barnaul,0,0,0,0
0,202304111517,google / organic,Sochi,1,0,0,0
0,202304111518,instagram / influence,Nha Trang,1,0,0,0
0,202304111519,instagram / influence,(not set),1,0,0,0
0,202304111519,instagram / influence,Nha Trang,0,0,0,0
0,202304111520,instagram / influence,(not set),0,0,0,0
0,202304111520,instagram / influence,Nha Trang,0,0,0,0
0,202304111520,yandex.ru / referral,Moscow,1,0,0,0
0,202304111521,instagram / influence,Nha Trang,0,0,0,0
0,202304111522,google / cpc,Waltham,1,0,0,0
0,202304111522,instagram / influence,(not set),0,0,0,0
0,202304111522,yandex / organic,Moscow,0,0,0,0
0,202304111523,(direct) / (none),(not set),1,0,0,0
0,202304111523,google / cpc,Waltham,0,0,0,0
0,202304111523,google / organic,Saint Petersburg,1,0,0,0
0,202304111523,instagram / influence,(not set),0,0,0,0
0,202304111524,(direct) / (none),(not set),0,0,0,0
0,202304111524,google / organic,Moscow,0,0,0,0
0,202304111524,google / organic,Novosibirsk,1,0,0,0
0,202304111524,google / organic,Saint Petersburg,0,0,0,0
0,202304111525,google / organic,Novosibirsk,0,0,0,0
0,202304111525,instagram / influence,(not set),0,0,0,0
0,202304111525,instagram / influence,London,1,0,0,0
0,202304111526,(direct) / (none),(not set),0,0,0,0
0,202304111526,edpartners / cpa,Tbilisi,1,0,0,0
0,202304111526,google / cpc,Waltham,0,0,0,0
0,202304111526,google / organic,Moscow,0,0,0,0
0,202304111526,instagram / influence,London,0,0,0,0
0,202304111526,yandex.ru / referral,Moscow,0,0,0,0
0,202304111527,edpartners / cpa,Tbilisi,0,0,0,0
0,202304111527,google / organic,Saint Petersburg,0,0,0,0
0,202304111528,alter.ru / referral,Moscow,1,0,0,0
0,202304111528,pravilamag.ru / referral,Novosibirsk,1,0,0,0
0,202304111528,yandex.ru / referral,Moscow,0,0,0,0
0,202304111529,google / organic,Tver,1,0,0,0
0,202304111530,google / organic,(not set),1,0,0,0
0,202304111530,google / organic,Tver,0,0,0,0
0,202304111530,telegram / smm,Moscow,0,0,0,0
0,202304111530,yandex / cpc,Saint Petersburg,1,0,0,0
0,202304111531,blog.alter.ru / referral,Saint Petersburg,1,0,0,0
0,202304111534,instagram / influence,New Delhi,1,0,0,0
0,202304111534,yandex / cpc,Slough,1,0,0,0
0,202304111535,google / organic,Moscow,0,0,0,0
0,202304111535,instagram / influence,New Delhi,0,0,0,0
0,202304111535,welcome-email / email,Barnaul,0,0,0,0
0,202304111536,google / cpc,Yerevan,1,0,0,0
0,202304111536,instagram / influence,New Delhi,0,0,0,0
0,202304111536,welcome-email / email,Barnaul,0,0,0,0
0,202304111537,instagram / influence,Frankfurt,1,0,0,0
0,202304111537,yandex / cpc,Slough,0,0,0,0
